"Date","Price","Open","High","Low","Vol.","Change %"
"01/01/2020","5,940.05","6,313.13","6,348.53","5,937.02","92.53B","-5.71%"
"02/01/2020","5,452.70","5,920.97","6,013.70","5,288.37","72.62B","-8.20%"
"03/01/2020","4,538.93","5,455.05","5,715.94","3,911.72","91.61B","-16.76%"
"04/01/2020","4,716.40","4,538.93","4,975.54","4,393.67","109.93B","3.91%"
"05/01/2020","4,753.61","4,716.40","4,755.96","4,460.27","83.82B","0.79%"
"06/01/2020","4,905.39","4,753.61","5,139.41","4,712.07","155.51B","3.19%"
"07/01/2020","5,149.63","4,905.39","5,162.98","4,885.60","165.44B","4.98%"
"08/01/2020","5,238.49","5,149.63","5,381.95","4,928.47","180.69B","1.73%"
"09/01/2020","4,870.04","5,238.49","5,337.10","4,754.80","210.23B","-7.03%"
"10/01/2020","5,128.23","4,899.64","5,182.53","4,881.91","186.53B","5.30%"
"11/01/2020","5,612.42","5,108.03","5,798.29","5,073.50","355.15B","9.44%"
"12/01/2020","5,979.07","5,637.89","6,195.15","5,594.28","435.44B","6.53%"
"01/01/2021","5,862.35","5,997.83","6,504.99","5,825.29","442.92B","-1.95%"
"02/01/2021","6,241.80","5,856.78","6,314.56","5,735.47","305.61B","6.47%"
"03/01/2021","5,985.52","6,281.86","6,394.45","5,892.65","345.15B","-4.11%"
"04/01/2021","5,995.62","5,988.02","6,115.62","5,883.52","281.33B","0.17%"
"05/01/2021","5,947.46","5,999.66","6,005.09","5,742.04","245.34B","-0.80%"
"06/01/2021","5,985.49","6,002.48","6,134.88","5,884.92","398.06B","0.64%"
"07/01/2021","6,070.04","6,001.12","6,166.31","5,947.62","322.57B","1.41%"
"08/01/2021","6,150.30","6,098.01","6,263.54","5,938.41","421.90B","1.32%"
"09/01/2021","6,286.94","6,157.82","6,286.94","5,982.77","435.97B","2.22%"
"10/01/2021","6,591.35","6,269.24","6,687.13","6,202.91","396.07B","4.84%"
"11/01/2021","6,533.93","6,618.12","6,754.46","6,480.01","418.82B","-0.87%"
"12/01/2021","6,581.48","6,544.52","6,688.38","6,484.58","437.38B","0.73%"
"01/01/2022","6,631.15","6,586.26","6,738.11","6,523.93","371.37B","0.75%"
"02/01/2022","6,888.17","6,657.79","6,929.91","6,648.08","405.29B","3.88%"
"03/01/2022","7,071.44","6,964.70","7,099.50","6,814.18","462.33B","2.66%"
"04/01/2022","7,228.91","7,093.70","7,355.30","7,040.49","414.23B","2.23%"
"05/01/2022","7,148.97","7,154.92","7,156.48","6,509.88","303.22B","-1.11%"
"06/01/2022","6,911.58","7,130.60","7,258.00","6,859.60","488.88B","-3.32%"
"07/01/2022","6,951.12","6,911.58","7,032.35","6,559.64","400.21B","0.57%"
"08/01/2022","7,178.59","6,951.12","7,230.11","6,902.63","526.65B","3.27%"
"09/01/2022","7,040.80","7,178.59","7,377.50","6,926.86","583.83B","-1.92%"
"10/01/2022","7,098.89","7,040.80","7,135.91","6,747.38","424.48B","0.83%"
"11/01/2022","7,081.31","7,098.93","7,128.14","6,955.53","397.76B","-0.25%"
"12/01/2022","6,850.62","7,081.19","7,090.28","6,641.81","341.62B","-3.26%"
"01/01/2023","6,839.34","6,850.74","6,932.71","6,557.92","330.67B","-0.16%"
"02/01/2023","6,895.71","6,855.64","6,961.57","6,805.31","18.01B","0.82%"
